cell,cell,batch,leiden,Individual,Technology,Brain Region,AD Index,Total Methylome Reads,Overall Adjusted mCG%,Overall Adjusted mCH%,Overall mCCC%,tsne_0,tsne_1,umap_0,umap_1,pca_0,pca_1,pca_2,pca_3,MajorCluster,ClusterAnno,MajorType,ClusterAnnoHuslColor,ClusterAnnoTab10Color,SubCluster,SubClusterAnno,m3c_cluster
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD007,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD007,snm3C-seq,8,UMB5580,snm3C-seq,BA10,AD007,4932974.0,0.7198245751725666,0.005823184444307428,0.0047055856097181,0.34152461762140396,-30.47806628857567,16.657987478628332,3.361367582836019,-0.2812059238410413,0.3408451312778177,-0.031484429957498575,-0.19157738567645793,2,NonN Micro-Endo TYROBP,NonN,#8b427a,#6e6f22,5,NonN Micro-Endo TYROBP 5,M3C NonN Micro CSF1R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD008,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD008,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD008,4627551.0,0.7538582727282548,0.008543268829558708,0.006249656425660546,-25.89706045756785,-17.849567971309124,24.627530820920885,11.546325402874414,-0.38796777990529613,0.3905735878216401,-0.07320416009144429,-0.16933564954466696,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD010,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD010,snm3C-seq,4,UMB5580,snm3C-seq,BA10,AD010,4757037.0,0.7827770338563713,0.022467761630087815,0.007013414970744957,12.135125030072176,53.91428711870058,27.733991692601162,4.080865942917561,-0.6020124704392767,0.44475141342016894,-0.05576321256501708,0.1543606498122971,7,NonN Astro FGF3R,NonN,#c053a7,#959622,0,NonN Astro FGF3R 0,M3C NonN Astro FGF3R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD012,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD012,snm3C-seq,8,UMB5580,snm3C-seq,BA10,AD012,4547978.0,0.7379553495391051,0.006187531014714492,0.005024546194109968,-0.637025005303367,-30.08182207707054,16.072825699209137,3.615598045788965,-0.263576468371029,0.30976001431456135,-0.03646662025003594,-0.2039471126786712,2,NonN Micro-Endo TYROBP,NonN,#8b427a,#6e6f22,5,NonN Micro-Endo TYROBP 5,M3C NonN Micro CSF1R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD004,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD004,snm3C-seq,4,UMB5580,snm3C-seq,BA10,AD004,4734895.0,0.7850730650737691,0.015952955372717122,0.007079737173760221,12.638700331636535,46.70099476993739,26.374309690897977,4.9788823653245,-0.5481175273089075,0.41623895386473,-0.0591138017371399,0.09350327704248895,7,NonN Astro FGF3R,NonN,#c053a7,#959622,0,NonN Astro FGF3R 0,M3C NonN Astro FGF3R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD007,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD007,snm3C-seq,4,UMB5580,snm3C-seq,BA10,AD007,4858319.0,0.7751503158369145,0.019877435924637556,0.00662567531734605,11.91512167792593,53.583597485898274,27.849263524969384,4.1106920150554505,-0.5985210307410851,0.42958367377715595,-0.05864969790420481,0.14428945137362925,7,NonN Astro FGF3R,NonN,#c053a7,#959622,0,NonN Astro FGF3R 0,M3C NonN Astro FGF3R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD012,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD012,snm3C-seq,9,UMB5580,snm3C-seq,BA10,AD012,4177403.0,0.8246163699628074,0.08721328176477973,0.02024782208504474,41.35471872117129,5.9642928482451705,31.4664485939452,-7.29588506176526,-0.5074007606576053,-0.18506002963928397,-0.02697698459594565,0.35120064395208084,4,Inh CGE VIP,Inh,#3ba3ec,#e377c2,8,Inh CGE VIP 8,M3C Inh CGE VIP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD001,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD001,snm3C-seq,4,UMB5580,snm3C-seq,BA10,AD001,2175288.0,0.7828853474281173,0.019986881009974904,0.0073864780275137406,7.935429164430044,41.87753507252819,25.699021180049172,4.477702451358551,-0.5742735745406498,0.40244146835053624,-0.03361217095919823,0.11630771694715614,7,NonN Astro FGF3R,NonN,#c053a7,#959622,0,NonN Astro FGF3R 0,M3C NonN Astro FGF3R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD004,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD004,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD004,2796997.0,0.7719606608058671,0.008865010260819598,0.005457350984144028,-34.147905193598255,-22.921957592663873,25.9108526692784,13.283995554441272,-0.47847758810873364,0.4022093873382818,-0.018360679493239423,-0.10066929400719239,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,2,NonN Oligo MBP 2,M3C NonN Oligo MBP AGAP1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD010,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD010,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD010,2916210.0,0.7593145610038804,0.00868622500899875,0.005543212111990762,-24.80579791635214,-23.035873292795102,25.376197683101505,12.62704056978128,-0.41905026123965383,0.3586198149497704,-0.032598325222745646,-0.10075670868695273,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD012,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD012,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD012,2727131.0,0.7547840349917988,0.00933199321472732,0.00552571889125485,-28.60166642765959,-35.1445018663186,28.10390764154599,12.788604862618381,-0.4673420747276765,0.4014379342488113,-0.04667189763584244,-0.12843296648639593,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD001,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD001,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD001,3826589.0,0.7520288519778917,0.009848867702352451,0.0060844639110007245,-30.55464194131712,-30.139263264620862,27.889173240850223,11.69559495770611,-0.5118421479455963,0.4215157742310375,-0.03876103016703205,-0.14412156229608566,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD002,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD002,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD002,3933530.0,0.7620413125257617,0.008552381220352961,0.005209337545617028,-32.16095440682257,-24.02635272542581,26.462984050874596,12.323054997280313,-0.5263434489378963,0.396816051728391,-0.020624410748752636,-0.08413813674727792,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,2,NonN Oligo MBP 2,M3C NonN Oligo MBP AGAP1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD004,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD004,snm3C-seq,4,UMB5580,snm3C-seq,BA10,AD004,4146015.0,0.7877936716782975,0.021456926701121284,0.007011972747634179,14.446263895001135,52.16912496757329,26.960348876021808,3.883031284794117,-0.583787614301658,0.4343531009734942,-0.036342733857304826,0.12777899196391304,7,NonN Astro FGF3R,NonN,#c053a7,#959622,0,NonN Astro FGF3R 0,M3C NonN Astro FGF3R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD007,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD007,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD007,4168712.0,0.772759374746902,0.008379560148503613,0.0053068792559592464,-31.859755766432023,-22.984989580501605,26.14701794985136,12.21440051045195,-0.5144125683562585,0.4220544453785312,-0.037752429345224416,-0.13147527311551677,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,2,NonN Oligo MBP 2,M3C NonN Oligo MBP AGAP1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD010,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD010,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD010,3976089.0,0.7603738575962978,0.008459330291686941,0.005364984878498284,-30.20946411853528,-27.671722579090083,27.15829623778005,11.687507429769003,-0.4976679075859464,0.3981585662063191,-0.04211449864340995,-0.12731816654254471,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD012,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD012,snm3C-seq,18,UMB5580,snm3C-seq,BA10,AD012,2597229.0,0.7602439905961299,0.008837616020779454,0.005868006631922635,-19.29185270117334,-13.201921098767139,23.334381534307997,12.235996222149343,-0.2473715434649863,0.2037546572361128,-0.004016462840766882,-0.10514946818133036,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H4_AD001,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H4_AD001,snm3C-seq,18,UMB5580,snm3C-seq,BA10,AD001,3448558.0,0.7721801037189253,0.008341124915227023,0.006244126655948185,-24.007578407915783,-11.42992940823981,22.642064870862548,11.932862248628084,-0.3422758501191273,0.29471369320763396,-0.03520900192092469,-0.14816281159404224,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,3,NonN Oligo MBP 3,M3C NonN Oligo MBP PDGFRA
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H4_AD002,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H4_AD002,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD002,3886081.0,0.7520746994206486,0.008664864136968459,0.0053577134741700705,-31.181207504314514,-32.258562530809364,28.36389603173246,11.740984567511852,-0.5221465575779239,0.46562952449363415,-0.025848948570883934,-0.12451330327197602,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H4_AD010,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H4_AD010,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD010,4042895.0,0.7547036694121805,0.008515228782861982,0.005336583006729984,-30.27306961329558,-28.883171235708108,27.627041783819216,11.831490989387104,-0.5108141506319261,0.4332318111961931,-0.04721239522303193,-0.11761381053027063,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H4_AD012,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H4_AD012,snm3C-seq,18,UMB5580,snm3C-seq,BA10,AD012,4145554.0,0.777444690341346,0.007127808002397161,0.0055054212129585865,-23.74801433425909,-10.705971769250601,22.27878262190213,12.080957303697664,-0.28579937883828216,0.3262798041713988,-0.04675945515758684,-0.14565063649923612,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,3,NonN Oligo MBP 3,M3C NonN Oligo MBP PDGFRA
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H5_AD002,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H5_AD002,snm3C-seq,4,UMB5580,snm3C-seq,BA10,AD002,5065097.0,0.7744905916201741,0.016580471715033088,0.0063705678823990355,12.462305783870118,53.15328655869902,27.54320907654822,3.9092805884717685,-0.6035720471028527,0.44927338524820876,-0.05859453298782084,0.1392725175346129,7,NonN Astro FGF3R,NonN,#c053a7,#959622,0,NonN Astro FGF3R 0,M3C NonN Astro FGF3R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H5_AD007,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H5_AD007,snm3C-seq,4,UMB5580,snm3C-seq,BA10,AD007,5160246.0,0.7773527416474845,0.01726535788268491,0.006187592715875778,12.398442544039215,53.43447716618553,27.67943375025536,3.888215869662994,-0.5982196703386151,0.44051598642165957,-0.055743119404168553,0.1301573510021321,7,NonN Astro FGF3R,NonN,#c053a7,#959622,0,NonN Astro FGF3R 0,M3C NonN Astro FGF3R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H6_AD001,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H6_AD001,snm3C-seq,15,UMB5580,snm3C-seq,BA10,AD001,3103265.0,0.7807385443096017,0.030413767290700368,0.008714840571097495,28.04923292958906,20.321024770747353,28.60397977103541,-11.13035078235645,-0.5637823766358546,-0.1308813299920072,-0.0795169770599325,0.36564255173281895,14,Inh CGE NDNF,Inh,#3582b9,#b26199,1,Inh CGE NDNF 1,M3C Inh CGE NDNF
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H6_AD002,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H6_AD002,snm3C-seq,8,UMB5580,snm3C-seq,BA10,AD002,3910139.0,0.7678147991603923,0.006245484677064379,0.0044937491238578285,-4.98232994712361,-28.976169232314597,15.164168478930367,3.9485499940396505,-0.33664762469795434,0.38616138466325434,-0.030267008433874285,-0.21422920134321125,2,NonN Micro-Endo TYROBP,NonN,#8b427a,#6e6f22,5,NonN Micro-Endo TYROBP 5,M3C NonN Micro CSF1R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H6_AD006,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H6_AD006,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD006,3759848.0,0.7579723645506827,0.008607034272943306,0.005627002516236173,-23.944934375343916,-20.5362256949047,24.812614674037594,11.955003818383432,-0.3375198500690418,0.3298732551733784,-0.05477700458097315,-0.16874513013556336,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H6_AD008,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H6_AD008,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD008,3557731.0,0.7522911351599587,0.00933006915174456,0.005992512591468104,-29.424348912219177,-27.707844996297855,27.18884740595386,11.531389388419665,-0.5019129478326759,0.39558314165821906,-0.05359627026549175,-0.12484417423146275,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H7_AD001,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H7_AD001,snm3C-seq,18,UMB5580,snm3C-seq,BA10,AD001,3163175.0,0.7517635661559033,0.009446231870060176,0.006142522342166307,-19.178358890743866,-14.480192594631697,23.971339030363726,12.526027100080105,-0.2490683691596806,0.3278434007085449,-0.03600775857714542,-0.17619267640253217,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H7_AD002,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H7_AD002,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD002,3989678.0,0.7562296119056441,0.009584064993199129,0.0058748428211301456,-29.94153596561531,-28.58893020181132,27.608984064480286,11.44612030880284,-0.4963190526254261,0.4248204913916274,-0.05068102716741063,-0.1198639924897379,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H7_AD004,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H7_AD004,snm3C-seq,8,UMB5580,snm3C-seq,BA10,AD004,3610879.0,0.7262367119705309,0.006798450572176057,0.005364860656225267,1.1774110036615664,-17.48736974518109,16.727195527560312,6.050584424699088,-0.1928447049937686,0.21198144441190037,-0.010216587021585856,-0.14724042177601673,2,NonN Micro-Endo TYROBP,NonN,#8b427a,#6e6f22,5,NonN Micro-Endo TYROBP 5,M3C NonN Micro CSF1R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H7_AD006,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H7_AD006,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD006,4546186.0,0.7728075245448213,0.010956635566560027,0.0061919814085316955,-29.182350298597882,-34.269942302210524,28.69496112958826,12.634231142733658,-0.5463851717692264,0.46819063357580304,-0.04942033112163709,-0.08663426587261318,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H7_AD008,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H7_AD008,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD008,4011701.0,0.7664353703678595,0.00952699271437199,0.006166341720156423,-30.13189321012508,-23.16075686792032,25.911988977093504,11.761079616607374,-0.4869267019434882,0.42216831656620424,-0.02215184120712876,-0.11740859090463794,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,2,NonN Oligo MBP 2,M3C NonN Oligo MBP AGAP1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD001,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD001,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD001,2705426.0,0.7693607434525486,0.010309225690441888,0.006183348002011704,-34.391195175450044,-23.260167462681476,26.137573897514887,13.379814159990906,-0.5002062076293154,0.42922650613186863,-0.043725619255635235,-0.08614625184536676,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,2,NonN Oligo MBP 2,M3C NonN Oligo MBP AGAP1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD002,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD002,snm3C-seq,5,UMB5580,snm3C-seq,BA10,AD002,3971985.0,0.8085982756414468,0.031041937344388818,0.008195273420215574,20.685518335011167,-54.14384501065387,34.01903802458513,8.612733961815184,-0.5706296541574681,-0.3493102094266451,-0.04811227478911814,-0.15010013910767686,6,Inh MGE CALB1,Inh,#73c4cb,#af8981,1,Inh MGE CALB1 1,M3C Inh MGE SST
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD004,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD004,snm3C-seq,4,UMB5580,snm3C-seq,BA10,AD004,4333557.0,0.7806646177107938,0.017472229407583084,0.007157431632120439,14.027441161027111,49.861091682505254,26.467104605131528,4.305240218025697,-0.5799117690998636,0.38841871014621027,-0.05371748905598242,0.1030747887338245,7,NonN Astro FGF3R,NonN,#c053a7,#959622,0,NonN Astro FGF3R 0,M3C NonN Astro FGF3R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD006,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD006,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD006,4142599.0,0.7664227668705836,0.010168361741979602,0.0058953358670912935,-23.679855205032776,-31.14077288277605,27.438565065656647,13.216678111280597,-0.5144868338974736,0.39269420792028775,-0.02104388051301929,-0.11381065416099394,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,2,NonN Oligo MBP 2,M3C NonN Oligo MBP AGAP1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD007,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD007,snm3C-seq,8,UMB5580,snm3C-seq,BA10,AD007,2037694.0,0.7858281820421124,0.005524209419146462,0.004202725126123593,-4.911875230578021,-21.83064670098594,15.161607614816031,5.435261111153089,-0.2901396378589348,0.2719402622686166,-0.01555178617873604,-0.1651130718687725,2,NonN Micro-Endo TYROBP,NonN,#8b427a,#6e6f22,5,NonN Micro-Endo TYROBP 5,M3C NonN Micro CSF1R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD008,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD008,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD008,3923678.0,0.7665875287421556,0.011083992506948694,0.0064704672427704345,-30.079905139915045,-33.41217285506209,28.616782339516845,12.355575003954737,-0.5319694825326975,0.45886426697105015,-0.06444235473802089,-0.125561111385112,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD010,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H8_AD010,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD010,2830802.0,0.7642547553116149,0.00949122223352983,0.0052653635674697824,-34.431006237432804,-24.166569188636554,26.413275337032484,13.272674817701272,-0.541231015748779,0.4017051539407308,-0.022424638727779157,-0.05672229129652048,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,2,NonN Oligo MBP 2,M3C NonN Oligo MBP AGAP1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H9_AD002,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H9_AD002,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD002,3314089.0,0.7629008960983437,0.009089828527712876,0.005330563045146081,-29.01657137606107,-34.596498391682594,28.429906740868898,12.691464975037155,-0.5288729428402894,0.4279669400154164,-0.04487165230888431,-0.12141539852828051,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H9_AD007,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H9_AD007,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD007,4100276.0,0.7674811086805065,0.00815171680862287,0.005178595730014343,-25.896138259584237,-22.612052080896998,25.61348045789734,12.092566821589067,-0.43513708076394925,0.37315294129344695,-0.005396916766007754,-0.11111241466997128,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,2,NonN Oligo MBP 2,M3C NonN Oligo MBP AGAP1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H9_AD008,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H9_AD008,snm3C-seq,4,UMB5580,snm3C-seq,BA10,AD008,3489367.0,0.7806367256435032,0.01786307348649259,0.007081739180377119,14.098682691646202,49.56007770324929,26.404662730191664,4.354303209967496,-0.5858933137844735,0.40963076859613345,-0.060226694336036196,0.1379564078281991,7,NonN Astro FGF3R,NonN,#c053a7,#959622,0,NonN Astro FGF3R 0,M3C NonN Astro FGF3R
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H9_AD010,190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H9_AD010,snm3C-seq,7,UMB5580,snm3C-seq,BA10,AD010,3736994.0,0.8085303449852376,0.04263911417838493,0.010071710859842051,2.2712520480779848,-50.47029169133059,37.022362726050076,5.370218800284736,-0.4195572350276266,-0.518566624648655,0.01566299692704839,-0.2160971865791296,8,Inh MGE PVALB,Inh,#36aab5,#8c564b,2,Inh MGE PVALB 2,M3C Inh MGE PVALB
190315_snm3Cseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_A10_AD001,190315_snm3Cseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_A10_AD001,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD001,5007137.0,0.7512030973756175,0.009921131539618044,0.006610281213687443,-28.96467198775226,-26.887610177066282,27.191093290572223,11.188192528082418,-0.4852730307683042,0.455522821605272,-0.05597309595590834,-0.1591955156934621,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_A10_AD008,190315_snm3Cseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_A10_AD008,snm3C-seq,1,UMB5580,snm3C-seq,BA10,AD008,5177824.0,0.7556929451002403,0.009471150844702307,0.006323285403839678,-29.658008237279134,-27.097504192226978,27.235961828410776,11.227782885253573,-0.5009651356341951,0.4451488094404162,-0.0453177462219651,-0.14109580407707836,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,1,NonN Oligo MBP 1,M3C NonN Oligo MBP MOBP
190315_snm3Cseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_A10_AD010,190315_snm3Cseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_A10_AD010,snm3C-seq,18,UMB5580,snm3C-seq,BA10,AD010,3564608.0,0.7696647330932529,0.007838616714697407,0.005690759460870925,-20.463621948511406,-13.167728093753935,23.027244230650314,11.806621775515005,-0.2931357255347535,0.22664222554954772,0.008771142188426714,-0.14331476809999671,1,NonN Oligo MBP,NonN,#f563d3,#bcbd22,3,NonN Oligo MBP 3,M3C NonN Oligo MBP PDGFRA
190315_snm3Cseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_A10_AD012,190315_snm3Cseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_A10_AD012,snm3C-seq,9,UMB5580,snm3C-seq,BA10,AD012,4787348.0,0.8252991617082266,0.07161855693439953,0.0165709771617716,41.658426768916335,4.190952464173727,31.29186866825063,-6.4438562821053225,-0.5411722973899591,-0.16519142414880345,-0.01988787494389313,0.3783759913414963,4,Inh CGE VIP,Inh,#3ba3ec,#e377c2,8,Inh CGE VIP 8,M3C Inh CGE VIP
